293	http://www.stat-nba.com/coach/293.html	B	鲍比-温泽尔	Bobby Wanzer	1921-06-04 00:00:00	Brooklyn, New York	Benjamin Franklin in New York, New York	Seton Hall University	4年 2支球队 1次进入季后赛	234场 98胜136负 胜率41.9%	2场 0胜2负 胜率0.0%	0次	0个	暂无信息
294	http://www.stat-nba.com/coach/294.html	B	鲍伯-维斯	Bob Weiss	1942-05-07 00:00:00	Easton, Pennsylvania	Athens Area in Athens, Pennsylvania	Pennsylvania State University	7年 4支球队 3次进入季后赛	522场 223胜299负 胜率42.7%	11场 2胜9负 胜率18.2%	0次	0个	暂无信息
295	http://www.stat-nba.com/coach/295.html	J	杰里-韦斯特	Jerry West	1938-05-28 00:00:00	Chelyan, West Virginia	East Bank in East Bank, West Virginia	West Virginia University	3年 1支球队 3次进入季后赛	246场 145胜101负 胜率58.9%	22场 8胜14负 胜率36.4%	0次	0个	暂无信息
296	http://www.stat-nba.com/coach/296.html	P	Paul Westhead	Paul Westhead	1939-02-21 00:00:00	Philadelphia, Pennsylvania	暂无信息	暂无信息	6年 3支球队 2次进入季后赛	407场 183胜224负 胜率45.0%	19场 13胜6负 胜率68.4%	1次	1个	暂无信息
297	http://www.stat-nba.com/coach/297.html	P	保罗-韦斯特法尔	Paul Westphal	1950-11-30 00:00:00	Torrance, California	Aviation in Redondo Beach, California	University of Southern California	10年 3支球队 4次进入季后赛	597场 318胜279负 胜率53.3%	49场 27胜22负 胜率55.1%	1次	0个	暂无信息
298	http://www.stat-nba.com/coach/298.html	J	约翰-维特泽尔	John Wetzel	1944-10-22 00:00:00	Waynesboro, Virginia	Wilson Memorial in Fisherville, Virginia	Virginia Polytechnic Institute and State University	1年 1支球队 0次进入季后赛	82场 28胜54负 胜率34.1%	0场	0次	0个	暂无信息
299	http://www.stat-nba.com/coach/299.html	L	兰尼-威尔肯斯	Lenny Wilkens	1937-10-28 00:00:00	Brooklyn, New York	Boys in Brooklyn, New York	Providence College	32年 6支球队 20次进入季后赛	2487场 1332胜1155负 胜率53.6%	178场 80胜98负 胜率44.9%	3次	1个	1次 (93-94赛季)
3	http://www.stat-nba.com/coach/3.html	D	丹尼-安吉	Danny Ainge	1959-03-17 00:00:00	Eugene, Oregon	Eugene in North Eugene, Oregon	Brigham Young University	4年 1支球队 3次进入季后赛	226场 136胜90负 胜率60.2%	12场 3胜9负 胜率25.0%	0次	0个	暂无信息
30	http://www.stat-nba.com/coach/30.html	A	阿兰-布里斯托	Allan Bristow	1951-08-23 00:00:00	Richmond, Virginia	Henrico in Richmond, Virginia	Virginia Polytechnic Institute and State University	5年 1支球队 2次进入季后赛	410场 207胜203负 胜率50.5%	13场 5胜8负 胜率38.5%	0次	0个	暂无信息
300	http://www.stat-nba.com/coach/300.html	H	赫伯-威廉姆斯	Herb Williams	1958-02-16 00:00:00	Columbus, Ohio	Marion Franklin in Columbus, Ohio	Ohio State University	2年 1支球队 0次进入季后赛	44场 17胜27负 胜率38.6%	0场	0次	0个	暂无信息
301	http://www.stat-nba.com/coach/301.html	M	蒙蒂-威廉姆斯	Monty Williams	1971-10-08 00:00:00	Fredericksburg, Virginia	Potomac in Oxon Hill, Maryland	University of Notre Dame	5年 1支球队 2次进入季后赛	394场 173胜221负 胜率43.9%	10场 2胜8负 胜率20.0%	0次	0个	暂无信息
302	http://www.stat-nba.com/coach/302.html	T	Tex Winter	Tex Winter		暂无信息	暂无信息	暂无信息	2年 1支球队 0次进入季后赛	129场 51胜78负 胜率39.5%	0场	0次	0个	暂无信息
303	http://www.stat-nba.com/coach/303.html	B	布莱恩-温特斯	Brian Winters	1952-03-01 00:00:00	Rockaway, New York	Archbishop Molloy in Jamaica, New York	University of South Carolina	3年 2支球队 0次进入季后赛	184场 36胜148负 胜率19.6%	0场	0次	0个	暂无信息
304	http://www.stat-nba.com/coach/304.html	R	兰迪-惠特曼	Randy Wittman	1959-10-28 00:00:00	Indianapolis, Indiana	Ben Davis in Indianapolis, Indiana	Indiana University	10年 3支球队 2次进入季后赛	684场 278胜406负 胜率40.6%	21场 12胜9负 胜率57.1%	0次	0个	暂无信息
305	http://www.stat-nba.com/coach/305.html	D	达夫-瓦欧	Dave Wohl	1949-11-02 00:00:00	Flushing, New York	East Brunswick in East Brunswick, New Jersey	University of Pennsylvania	3年 1支球队 1次进入季后赛	179场 65胜114负 胜率36.3%	3场 0胜3负 胜率0.0%	0次	0个	暂无信息
306	http://www.stat-nba.com/coach/306.html	C	夏尔-沃尔夫	Charles Wolf		暂无信息	暂无信息	暂无信息	5年 2支球队 2次进入季后赛	330场 143胜187负 胜率43.3%	16场 7胜9负 胜率43.8%	1次	0个	暂无信息
307	http://www.stat-nba.com/coach/307.html	M	迈克-伍德森	Mike Woodson	1958-03-24 00:00:00	Indianapolis, Indiana	Broad Ripple in Indianapolis, Indiana	Indiana University	9年 2支球队 5次进入季后赛	680场 315胜365负 胜率46.3%	46场 18胜28负 胜率39.1%	0次	0个	暂无信息
308	http://www.stat-nba.com/coach/308.html	D	Draff Young	Draff Young		暂无信息	暂无信息	暂无信息	1年 1支球队 0次进入季后赛	4场 0胜4负 胜率0.0%	0场	0次	0个	暂无信息
309	http://www.stat-nba.com/coach/309.html	D	德里克-费舍尔	Derek Fisher	1974-08-09 00:00:00	阿肯色州小石城	Parkview in Little Rock, Arkansas	University of Arkansas at Little Rock	2年 1支球队 0次进入季后赛	136场 40胜96负 胜率29.4%	0场	0次	0个	暂无信息
31	http://www.stat-nba.com/coach/31.html	S	斯科特-布鲁克斯	Scott Brooks	1965-07-31 00:00:00	French Camp, California	East Union in Manteca, California	University of California, Irvine	9年 2支球队 7次进入季后赛	709场 430胜279负 胜率60.6%	92场 48胜44负 胜率52.2%	1次	0个	1次 (09-10赛季)
310	http://www.stat-nba.com/coach/310.html	S	斯蒂夫-科尔	Steve Kerr	1965-09-27 00:00:00	黎巴嫩贝鲁特	Pacific Palisades in Pacific Palisades	University of Arizona	4年 1支球队 4次进入季后赛	328场 265胜63负 胜率80.8%	76场 57胜19负 胜率75.0%	3次	2个	1次 (15-16赛季)
311	http://www.stat-nba.com/coach/311.html	D	大卫-布拉特	David Blatt	1959-05-22 00:00:00	Boston, Massachusetts	Framingham South	Princeton	2年 1支球队 1次进入季后赛	123场 83胜40负 胜率67.5%	20场 14胜6负 胜率70.0%	1次	0个	暂无信息
312	http://www.stat-nba.com/coach/312.html	Q	昆因-施耐德	Quin Snyder	1966-10-30 00:00:00	Mercer Island, Washington	Mercer Island	暂无信息	4年 1支球队 2次进入季后赛	328场 177胜151负 胜率54.0%	22场 9胜13负 胜率40.9%	0次	0个	暂无信息
313	http://www.stat-nba.com/coach/313.html	J	詹姆斯-柏瑞格	James Borrego		Albuquerque, New Mexico	Albuquerque Academy	San Diego	1年 1支球队 0次进入季后赛	30场 10胜20负 胜率33.3%	0场	0次	0个	暂无信息
314	http://www.stat-nba.com/coach/314.html	M	梅尔文-亨特	Melvin Hunt	1969-12-15 00:00:00	暂无信息	暂无信息	Baylor University	1年 1支球队 0次进入季后赛	23场 10胜13负 胜率43.5%	0场	0次	0个	暂无信息
315	http://www.stat-nba.com/coach/315.html	F	弗雷德-霍伊博格	Fred Hoiberg	1972-10-15 00:00:00	Lincoln, Nebraska	暂无信息	Iowa State University	3年 1支球队 1次进入季后赛	246场 110胜136负 胜率44.7%	6场 2胜4负 胜率33.3%	0次	0个	暂无信息
316	http://www.stat-nba.com/coach/316.html	B	比利-多诺万	Billy Donovan	1965-05-30 00:00:00	纽约州洛克维尔中心	Saint Agnes in Rockville Centre, New York	Providence College	3年 1支球队 3次进入季后赛	246场 150胜96负 胜率61.0%	29场 14胜15负 胜率48.3%	0次	0个	暂无信息
317	http://www.stat-nba.com/coach/317.html	J	JB-比克斯塔夫	J.B. Bickerstaff	1979-03-10 00:00:00	Denver, Colorado	暂无信息	University of Minnesota	2年 2支球队 1次进入季后赛	134场 52胜82负 胜率38.8%	5场 1胜4负 胜率20.0%	0次	0个	暂无信息
318	http://www.stat-nba.com/coach/318.html	T	托尼-布朗	Tony Brown	1960-07-29 00:00:00	伊利诺伊州 芝加哥	Farragut Career Academy in Chicago	University of Arkansas	1年 1支球队 0次进入季后赛	45场 11胜34负 胜率24.4%	0场	0次	0个	暂无信息
319	http://www.stat-nba.com/coach/319.html	T	泰伦-卢	Tyronn Lue	1977-05-03 00:00:00	密苏里州墨西哥	Raytown in Kansas City, Missouri	University of Nebraska	3年 1支球队 3次进入季后赛	196场 120胜76负 胜率61.2%	54场 39胜15负 胜率72.2%	2次	1个	暂无信息
32	http://www.stat-nba.com/coach/32.html	J	Jim Brovelli	Jim Brovelli	1942-04-15 00:00:00	暂无信息	暂无信息	University of San Francisco	1年 1支球队 0次进入季后赛	18场 5胜13负 胜率27.8%	0场	0次	0个	暂无信息
320	http://www.stat-nba.com/coach/320.html	E	厄尔-沃特森	Earl Watson	1979-06-12 00:00:00	堪萨斯州堪萨斯城	Washington in Kansas City, Kansas	University of California, Los Angeles	3年 1支球队 0次进入季后赛	118场 33胜85负 胜率28.0%	0场	0次	0个	暂无信息
321	http://www.stat-nba.com/coach/321.html	K	肯宁-阿特金森	Kenny Atkinson	1967-06-02 00:00:00	Huntington, NY	暂无信息	暂无信息	2年 1支球队 0次进入季后赛	164场 48胜116负 胜率29.3%	0场	0次	0个	暂无信息
322	http://www.stat-nba.com/coach/322.html	L	卢克-沃顿	Luke Walton	1980-03-28 00:00:00	加州圣地亚哥	University in San Diego, California	University of Arizona	2年 1支球队 0次进入季后赛	164场 61胜103负 胜率37.2%	0场	0次	0个	暂无信息
323	http://www.stat-nba.com/coach/323.html	D	大卫-费兹戴尔	David Fizdale	1974-06-06 00:00:00	Los Angeles, California	John C. Fremont	San Diego	2年 1支球队 1次进入季后赛	101场 50胜51负 胜率49.5%	6场 2胜4负 胜率33.3%	0次	0个	暂无信息
325	http://www.stat-nba.com/coach/325.html	J	乔-普拉蒂	Joe Prunty	1969-02-12 00:00:00	Sunnyvale, California	Fremont	Cal Poly San Luis Obispo	1年 1支球队 1次进入季后赛	37场 21胜16负 胜率56.8%	7场 3胜4负 胜率42.9%	0次	0个	暂无信息
33	http://www.stat-nba.com/coach/33.html	B	布雷特-布朗	Brett Brown		暂无信息	South Portland in South Portland, Maine	Boston University	5年 1支球队 1次进入季后赛	410场 127胜283负 胜率31.0%	10场 5胜5负 胜率50.0%	0次	0个	暂无信息
34	http://www.stat-nba.com/coach/34.html	H	Herb Brown	Herb Brown	1936-03-14 00:00:00	暂无信息	暂无信息	University of Vermont	3年 1支球队 2次进入季后赛	146场 72胜74负 胜率49.3%	12场 5胜7负 胜率41.7%	0次	0个	暂无信息
35	http://www.stat-nba.com/coach/35.html	H	胡比-布朗	Hubie Brown	1933-09-25 00:00:00	Hazleton, Pennsylvania	Saint Mary's in Elizabeth, New Jersey	Niagara University	13年 3支球队 6次进入季后赛	919场 424胜495负 胜率46.1%	38场 14胜24负 胜率36.8%	0次	0个	2次 (77-78,03-04赛季)
36	http://www.stat-nba.com/coach/36.html	L	拉里-布朗	Larry Brown	1940-09-14 00:00:00	Brooklyn, New York	Long Beach in Long Beach, New York	University of North Carolina	27年 9支球队 18次进入季后赛	2002场 1098胜904负 胜率54.8%	193场 100胜93负 胜率51.8%	3次	1个	1次 (00-01赛季)
37	http://www.stat-nba.com/coach/37.html	M	迈克-布朗	Mike Brown	1970-03-05 00:00:00	Columbus, Ohio	Wurzburg American in Wurzburg, Germany	University of San Diego	8年 2支球队 6次进入季后赛	563场 347胜216负 胜率61.6%	83场 47胜36负 胜率56.6%	1次	0个	1次 (08-09赛季)
38	http://www.stat-nba.com/coach/38.html	P	Philip Brownstein	Philip Brownstein	1906-05-17 00:00:00	暂无信息	暂无信息	University of Illinois at Urbana-Champaign	1年 1支球队 1次进入季后赛	68场 40胜28负 胜率58.8%	2场 0胜2负 胜率0.0%	0次	0个	暂无信息
39	http://www.stat-nba.com/coach/39.html	Q	奎因-巴克纳	Quinn Buckner	1954-08-20 00:00:00	Phoenix, Illinois	Thornridge in Dolton, Illinois	Indiana University	1年 1支球队 0次进入季后赛	82场 13胜69负 胜率15.9%	0场	0次	0个	暂无信息
4	http://www.stat-nba.com/coach/4.html	S	Stan Albeck	Stan Albeck	1931-05-17 00:00:00	暂无信息	暂无信息	Bradley University	7年 4支球队 6次进入季后赛	574场 307胜267负 胜率53.5%	44场 18胜26负 胜率40.9%	0次	0个	暂无信息
40	http://www.stat-nba.com/coach/40.html	B	Bucky Buckwalter	Bucky Buckwalter	1933-11-22 00:00:00	暂无信息	La Grande in La Grande, Oregon	暂无信息	1年 1支球队 0次进入季后赛	37场 13胜24负 胜率35.1%	0场	0次	0个	暂无信息
41	http://www.stat-nba.com/coach/41.html	M	迈克-布登霍泽	Mike Budenholzer	1969-08-06 00:00:00	暂无信息	暂无信息	Pomona College	5年 1支球队 4次进入季后赛	410场 213胜197负 胜率52.0%	39场 17胜22负 胜率43.6%	0次	0个	1次 (14-15赛季)
42	http://www.stat-nba.com/coach/42.html	W	Walt Budko	Walt Budko	1925-07-30 00:00:00	Brooklyn, New York	Trinity School in New York, New York	Columbia University	1年 1支球队 0次进入季后赛	29场 10胜19负 胜率34.5%	0场	0次	0个	暂无信息
43	http://www.stat-nba.com/coach/43.html	D	唐尼-布彻	Donnie Butcher	1936-02-08 00:00:00	Williamsport, Kentucky	Meade in Williamsport, Kentucky	Pikeville College	3年 1支球队 1次进入季后赛	112场 52胜60负 胜率46.4%	6场 2胜4负 胜率33.3%	0次	0个	暂无信息
44	http://www.stat-nba.com/coach/44.html	J	Jeff Bzdelik	Jeff Bzdelik	1952-12-01 00:00:00	暂无信息	暂无信息	University of Illinois at Chicago	3年 1支球队 1次进入季后赛	192场 73胜119负 胜率38.0%	5场 1胜4负 胜率20.0%	0次	0个	暂无信息
45	http://www.stat-nba.com/coach/45.html	J	John Calipari	John Calipari	1959-02-10 00:00:00	Moon Township, Pennsylvania	暂无信息	Clarion University of Pennsylvania	3年 1支球队 1次进入季后赛	184场 72胜112负 胜率39.1%	3场 0胜3负 胜率0.0%	0次	0个	暂无信息
46	http://www.stat-nba.com/coach/46.html	M	马克-卡尔文	Mack Calvin	1947-07-27 00:00:00	Fort Worth, Texas	Long Beach Polytechnic in Long Beach, California	University of Southern California	1年 1支球队 0次进入季后赛	2场 1胜1负 胜率50.0%	0场	0次	0个	暂无信息
47	http://www.stat-nba.com/coach/47.html	K	Kaleb Canales	Kaleb Canales	1978-01-01 00:00:00	edo, Texas	John B. Alexander in Laredo, Texas	University of Texas at Arlington	1年 1支球队 0次进入季后赛	23场 8胜15负 胜率34.8%	0场	0次	0个	暂无信息
48	http://www.stat-nba.com/coach/48.html	P	P-J-卡勒西莫	P.J. Carlesimo	1949-05-30 00:00:00	暂无信息	暂无信息	暂无信息	9年 5支球队 4次进入季后赛	554场 239胜315负 胜率43.1%	19场 6胜13负 胜率31.6%	0次	0个	暂无信息
49	http://www.stat-nba.com/coach/49.html	R	里克-卡莱尔	Rick Carlisle	1959-10-27 00:00:00	Ogdensburg, New York	Lisbon Central in Lisbon, New York	University of Virginia	16年 3支球队 12次进入季后赛	1296场 718胜578负 胜率55.4%	120场 58胜62负 胜率48.3%	1次	1个	1次 (01-02赛季)
50	http://www.stat-nba.com/coach/50.html	M	M-L-凯尔	M.L. Carr	1951-01-09 00:00:00	Wallace, North Carolina	Wallace Rose Hill in Teachey, North Carolina	Guilford College	2年 1支球队 0次进入季后赛	164场 48胜116负 胜率29.3%	0场	0次	0个	暂无信息
51	http://www.stat-nba.com/coach/51.html	J	约翰-卡罗尔	John Carroll		暂无信息	暂无信息	暂无信息	1年 1支球队 1次进入季后赛	36场 14胜22负 胜率38.9%	4场 0胜4负 胜率0.0%	0次	0个	暂无信息
52	http://www.stat-nba.com/coach/52.html	B	布奇-卡特	Butch Carter	1958-06-11 00:00:00	Springfield, Ohio	Middletown in Middletown, Ohio	Indiana University	3年 1支球队 1次进入季后赛	165场 73胜92负 胜率44.2%	3场 0胜3负 胜率0.0%	0次	0个	暂无信息
53	http://www.stat-nba.com/coach/53.html	F	弗莱德-卡特	Fred Carter	1945-02-14 00:00:00	Philadelphia, Pennsylvania	暂无信息	Mount St. Mary's University	2年 1支球队 0次进入季后赛	108场 32胜76负 胜率29.6%	0场	0次	0个	暂无信息
54	http://www.stat-nba.com/coach/54.html	B	比尔-卡特赖特	Bill Cartwright	1957-07-30 00:00:00	Lodi, California	Elk Grove in Elk Grove, California	University of San Francisco	3年 1支球队 0次进入季后赛	151场 51胜100负 胜率33.8%	0场	0次	0个	暂无信息
55	http://www.stat-nba.com/coach/55.html	D	Don Casey	Don Casey		暂无信息	暂无信息	暂无信息	4年 2支球队 0次进入季后赛	238场 85胜153负 胜率35.7%	0场	0次	0个	暂无信息
56	http://www.stat-nba.com/coach/56.html	D	德维恩-凯西	Dwane Casey	1957-04-17 00:00:00	Morganfield, Kentucky	暂无信息	University of Kentucky	9年 2支球队 5次进入季后赛	680场 373胜307负 胜率54.9%	51场 21胜30负 胜率41.2%	0次	0个	暂无信息
57	http://www.stat-nba.com/coach/57.html	J	约翰-卡斯特莱纳	John Castellani		暂无信息	暂无信息	暂无信息	1年 1支球队 0次进入季后赛	36场 11胜25负 胜率30.6%	0场	0次	0个	暂无信息
58	http://www.stat-nba.com/coach/58.html	A	艾尔-塞尔维	Al Cervi	1917-02-12 00:00:00	Buffalo, New York	East in Buffalo, New York	暂无信息	9年 2支球队 7次进入季后赛	567场 326胜241负 胜率57.5%	59场 33胜26负 胜率55.9%	4次	2个	暂无信息
59	http://www.stat-nba.com/coach/59.html	D	唐-切尼	Don Chaney	1946-03-22 00:00:00	Baton Rouge, Louisiana	McKinley in Baton Rouge, Louisiana	University of Houston	12年 4支球队 3次进入季后赛	831场 337胜494负 胜率40.6%	11场 2胜9负 胜率18.2%	0次	0个	1次 (90-91赛季)
6	http://www.stat-nba.com/coach/6.html	A	阿尔-阿特尔斯	Al Attles	1936-11-07 00:00:00	Newark, New Jersey	Weequahic in Newark, New Jersey	North Carolina Agricultural and Technical State University	14年 2支球队 6次进入季后赛	1075场 557胜518负 胜率51.8%	61场 31胜30负 胜率50.8%	1次	1个	暂无信息
60	http://www.stat-nba.com/coach/60.html	M	莫里斯-奇克斯	Maurice Cheeks	1956-09-08 00:00:00	Chicago, Illinois	Du Sable in Chicago, Illinois	West Texas A&M University	9年 3支球队 3次进入季后赛	652场 313胜339负 胜率48.0%	16场 5胜11负 胜率31.3%	0次	0个	暂无信息
61	http://www.stat-nba.com/coach/61.html	J	吉姆-克莱蒙斯	Jim Cleamons	1949-09-13 00:00:00	Lincolnton, North Carolina	Linden McKinley in Columbus, Ohio	Ohio State University	2年 1支球队 0次进入季后赛	98场 28胜70负 胜率28.6%	0场	0次	0个	暂无信息
63	http://www.stat-nba.com/coach/63.html	S	史蒂夫-克里福德	Steve Clifford	1961-09-17 00:00:00	Island Falls, Maine	North Country Union	Maine–Farmington	5年 1支球队 2次进入季后赛	410场 196胜214负 胜率47.8%	11场 3胜8负 胜率27.3%	0次	0个	暂无信息
65	http://www.stat-nba.com/coach/65.html	J	Jerry Colangelo	Jerry Colangelo	1939-11-20 00:00:00	Chicago Heights, Illinois	Bloom Township in Chicago Heights, Illinois	University of Illinois at Urbana-Champaign	2年 1支球队 1次进入季后赛	119场 59胜60负 胜率49.6%	7场 3胜4负 胜率42.9%	0次	0个	暂无信息
66	http://www.stat-nba.com/coach/66.html	D	道格-科林斯	Doug Collins	1951-07-28 00:00:00	Christopher, Illinois	Benton in Benton, Illinois	Illinois State University	11年 4支球队 7次进入季后赛	849场 442胜407负 胜率52.1%	56场 23胜33负 胜率41.1%	0次	0个	暂无信息
67	http://www.stat-nba.com/coach/67.html	M	迈克尔-库珀	Michael Cooper	1956-04-15 00:00:00	Los Angeles, California	Pasadena in Pasadena, California	University of New Mexico	1年 1支球队 0次进入季后赛	14场 4胜10负 胜率28.6%	0场	0次	0个	暂无信息
68	http://www.stat-nba.com/coach/68.html	T	泰隆-科宾	Tyrone Corbin	1962-12-31 00:00:00	Columbia, South Carolina	A.C. Flora in Columbia, South Carolina	DePaul University	5年 2支球队 1次进入季后赛	286场 119胜167负 胜率41.6%	4场 0胜4负 胜率0.0%	0次	0个	暂无信息
69	http://www.stat-nba.com/coach/69.html	L	拉里-科斯特洛	Larry Costello	1931-07-02 00:00:00	Minoa, New York	Minoa in Minoa, New York	Niagara University	10年 2支球队 6次进入季后赛	730场 430胜300负 胜率58.9%	60场 37胜23负 胜率61.7%	2次	1个	暂无信息
7	http://www.stat-nba.com/coach/7.html	R	阿诺-奥尔巴赫	Red Auerbach	1917-09-20 00:00:00	Brooklyn, New York	Eastern District in Brooklyn, New York	George Washington University	17年 2支球队 17次进入季后赛	1249场 823胜426负 胜率65.9%	151场 91胜60负 胜率60.3%	10次	9个	1次 (64-65赛季)
70	http://www.stat-nba.com/coach/70.html	B	鲍勃-库锡	Bob Cousy	1928-08-09 00:00:00	New York, New York	Andrew Jackson in Cambria Heights, New York	College of the Holy Cross	5年 2支球队 0次进入季后赛	348场 141胜207负 胜率40.5%	0场	0次	0个	暂无信息
71	http://www.stat-nba.com/coach/71.html	D	戴夫-考恩斯	Dave Cowens	1948-10-25 00:00:00	Newport, Kentucky	Central Catholic in Newport, Kentucky	Florida State University	6年 3支球队 2次进入季后赛	352场 161胜191负 胜率45.7%	12场 4胜8负 胜率33.3%	0次	0个	暂无信息
72	http://www.stat-nba.com/coach/72.html	B	比利-康宁汉姆	Billy Cunningham	1943-06-03 00:00:00	Brooklyn, New York	Erasmus Hall in Brooklyn, New York	University of North Carolina	8年 1支球队 8次进入季后赛	650场 454胜196负 胜率69.8%	105场 66胜39负 胜率62.9%	4次	3个	暂无信息
73	http://www.stat-nba.com/coach/73.html	M	迈克尔-库里	Michael Curry	1968-08-22 00:00:00	Anniston, Alabama	Glenn Hills in Augusta, Georgia	Georgia Southern University	1年 1支球队 1次进入季后赛	82场 39胜43负 胜率47.6%	4场 0胜4负 胜率0.0%	0次	0个	暂无信息
75	http://www.stat-nba.com/coach/75.html	M	迈克-德安东尼	Mike D'Antoni	1951-05-08 00:00:00	Mullens, West Virginia	Mullens in Mullens, West Virginia	Marshall University	14年 5支球队 8次进入季后赛	1045场 575胜470负 胜率55.0%	84场 42胜42负 胜率50.0%	0次	0个	2次 (16-17,04-05赛季)
76	http://www.stat-nba.com/coach/76.html	C	查克-戴利	Chuck Daly	1930-07-20 00:00:00	Saint Mary's, Pennsylvania	Kane Area in Kane, Pennsylvania	Bloomsburg University of Pennsylvania	14年 4支球队 12次进入季后赛	1075场 638胜437负 胜率59.3%	126场 75胜51负 胜率59.5%	3次	2个	暂无信息
77	http://www.stat-nba.com/coach/77.html	M	迈尔-丹尼尔斯	Mel Daniels	1944-07-20 00:00:00	Detroit, Michigan	Pershing in Detroit, Michigan	University of New Mexico	1年 1支球队 0次进入季后赛	2场 0胜2负 胜率0.0%	0场	0次	0个	暂无信息
78	http://www.stat-nba.com/coach/78.html	J	吉米-达登	Jimmy Darden	1922-06-19 00:00:00	暂无信息	Cheyenne in Cheyenne, Wyoming	University of Denver	1年 1支球队 0次进入季后赛	62场 11胜51负 胜率17.7%	0场	0次	0个	暂无信息
79	http://www.stat-nba.com/coach/79.html	J	Johnny Davis	Johnny Davis	1955-10-21 00:00:00	Detroit, Michigan	Murray-Wright in Detroit, Michigan	University of Dayton	4年 3支球队 0次进入季后赛	219场 73胜146负 胜率33.3%	0场	0次	0个	暂无信息
8	http://www.stat-nba.com/coach/8.html	R	Randy Ayers	Randy Ayers	1956-04-16 00:00:00	Springfield, Ohio	North in Springfield, Ohio	Miami University	1年 1支球队 0次进入季后赛	52场 21胜31负 胜率40.4%	0场	0次	0个	暂无信息
80	http://www.stat-nba.com/coach/80.html	D	戴夫-德布斯切尔	Dave DeBusschere	1940-10-16 00:00:00	Detroit, Michigan	Austin Catholic in Detroit, Michigan	University of Detroit Mercy	3年 1支球队 0次进入季后赛	222场 79胜143负 胜率35.6%	0场	0次	0个	暂无信息
82	http://www.stat-nba.com/coach/82.html	V	维尼-德纳格罗	Vinny Del Negro	1966-08-09 00:00:00	Springfield, Massachusetts	Suffield Academy in Suffield, Connecticut	North Carolina State University	5年 2支球队 4次进入季后赛	394场 210胜184负 胜率53.3%	29场 10胜19负 胜率34.5%	0次	0个	暂无信息
83	http://www.stat-nba.com/coach/83.html	D	Don Delaney	Don Delaney		暂无信息	暂无信息	暂无信息	2年 1支球队 0次进入季后赛	26场 7胜19负 胜率26.9%	0场	0次	0个	暂无信息
84	http://www.stat-nba.com/coach/84.html	T	Tony DiLeo	Tony DiLeo		暂无信息	暂无信息	暂无信息	1年 1支球队 1次进入季后赛	59场 32胜27负 胜率54.2%	6场 2胜4负 胜率33.3%	0次	0个	暂无信息
85	http://www.stat-nba.com/coach/85.html	T	特里-狄辛格	Terry Dischinger	1940-11-21 00:00:00	Terre Haute, Indiana	Garfield in Terre Haute, Indiana	Purdue University	1年 1支球队 0次进入季后赛	2场 0胜2负 胜率0.0%	0场	0次	0个	暂无信息
86	http://www.stat-nba.com/coach/86.html	E	Eddie Donovan	Eddie Donovan		暂无信息	暂无信息	暂无信息	4年 1支球队 0次进入季后赛	278场 84胜194负 胜率30.2%	0场	0次	0个	暂无信息
87	http://www.stat-nba.com/coach/87.html	L	拉里-德鲁	Larry Drew	1958-04-02 00:00:00	Kansas City, Kansas	Wyandotte in Kansas City, Kansas	University of Missouri	5年 3支球队 3次进入季后赛	321场 151胜170负 胜率47.0%	24场 10胜14负 胜率41.7%	0次	0个	暂无信息
88	http://www.stat-nba.com/coach/88.html	I	Ike Duffey	Ike Duffey	1906-05-31 00:00:00	暂无信息	暂无信息	暂无信息	1年 1支球队 0次进入季后赛	3场 1胜2负 胜率33.3%	0场	0次	0个	暂无信息
89	http://www.stat-nba.com/coach/89.html	M	Mike Dunlap	Mike Dunlap	1957-05-27 00:00:00	Fairbanks, Alaska	暂无信息	Loyola Marymount University	1年 1支球队 0次进入季后赛	82场 21胜61负 胜率25.6%	0场	0次	0个	暂无信息
9	http://www.stat-nba.com/coach/9.html	J	约翰-巴赫	Johnny Bach	1924-07-10 00:00:00	Brooklyn, New York	St. John's Preparatory School in Brooklyn, New York	Fordham University	4年 1支球队 0次进入季后赛	267场 95胜172负 胜率35.6%	0场	0次	0个	暂无信息
90	http://www.stat-nba.com/coach/90.html	M	迈克-邓利维	Mike Dunleavy	1954-03-21 00:00:00	Brooklyn, New York	Nazareth Regional in Brooklyn, New York	University of South Carolina	17年 4支球队 7次进入季后赛	1329场 613胜716负 胜率46.1%	71场 38胜33负 胜率53.5%	1次	0个	1次 (98-99赛季)
91	http://www.stat-nba.com/coach/91.html	C	Charles Eckman	Charles Eckman		暂无信息	暂无信息	暂无信息	4年 2支球队 3次进入季后赛	241场 123胜118负 胜率51.0%	23场 10胜13负 胜率43.5%	2次	0个	暂无信息
92	http://www.stat-nba.com/coach/92.html	J	约翰尼-伊根	Johnny Egan	1939-01-31 00:00:00	Hartford, Connecticut	Weaver in Hartford, Connecticut	Providence College	4年 1支球队 1次进入季后赛	281场 129胜152负 胜率45.9%	8场 3胜5负 胜率37.5%	0次	0个	暂无信息
93	http://www.stat-nba.com/coach/93.html	M	Mike Evans	Mike Evans	1955-04-19 00:00:00	Goldsboro, North Carolina	Laurinburg Institute in Laurinburg, North Carolina	Kansas State University	1年 1支球队 0次进入季后赛	56场 18胜38负 胜率32.1%	0场	0次	0个	暂无信息
