36580	838ca4d6-97bc-4da0-94e7-7b682a83a56c	85f42360-b442-44e1-af11-50aaf9dc6a6d	49	284	14-15赛季 常规赛	2015-01-07 00:00:00	95	108	{"visiting":["31","23","20","34"],"home":["26","23","19","27"]}	
36581	c2fcb6c9-63f5-454d-87c9-9977dc2fcee7	b519b71b-0fc6-4865-8538-5eb0849917da	252	286	14-15赛季 常规赛	2015-01-07 00:00:00	93	90	{"visiting":["18","21","19","32"],"home":["25","15","23","30"]}	
36582	215e4b49-aecd-4508-afa9-05a77cccbeb3	16df761f-26e9-425e-8470-af93547d206a	240	127	14-15赛季 常规赛	2015-01-07 00:00:00	111	113	{"visiting":["20","25","26","42"],"home":["25","23","30","33"]}	
36583	d3628e5f-8172-44ce-997b-7ce4efad17b1	09e0c29b-e595-4d2b-ad94-bf730de50302	68	31	14-15赛季 常规赛	2015-01-07 00:00:00	104	83	{"visiting":["16","27","14","26"],"home":["28","25","25","26"]}	
36584	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	ff93eed3-5e99-48da-ba7e-efa397029035	310	290	14-15赛季 常规赛	2015-01-07 00:00:00	117	102	{"visiting":["28","22","26","26"],"home":["23","27","34","33"]}	
36585	f51aea18-1681-4547-8d9f-62b026654108	69b22e56-243f-4f9f-b0b7-245443659fad	228	247	14-15赛季 常规赛	2015-01-07 00:00:00	114	89	{"visiting":["24","24","15","26"],"home":["34","36","29","15"]}	
36588	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	affda843-0e17-4851-aaec-dc4cea129b2e	309	188	14-15赛季 常规赛	2015-01-08 00:00:00	96	120	{"visiting":["27","29","37","27"],"home":["22","20","27","27"]}	
36589	5242f11f-456e-4dba-89a5-6de617236cf6	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	266	261	14-15赛季 常规赛	2015-01-08 00:00:00	99	83	{"visiting":["23","25","16","19"],"home":["18","25","33","23"]}	
36590	89f160d8-f403-419e-b793-82915e4db48f	bb0a3e7e-8836-488f-87e9-80f5d044ce16	56	63	14-15赛季 常规赛	2015-01-08 00:00:00	95	103	{"visiting":["31","19","25","28"],"home":["23","29","14","29"]}	
36591	ff93eed3-5e99-48da-ba7e-efa397029035	3ef59518-8d58-4fa6-a5cc-16eef086609e	290	265	14-15赛季 常规赛	2015-01-09 00:00:00	107	103	{"visiting":["17","20","23","34","9"],"home":["25","21","19","29","13"]}	
